date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:42:00	26302/26302	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2021:14:23%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T221112.504-150x150.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T221112.504-150x150.png	(from https://segunadeyomoye.com/shedvian/gallery/shedvian-13/)
23:42:20	28042/28042	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:42:14%20GMT	https://segunadeyomoye.com/shedvian/gallery/shedvian-12/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/gallery/shedvian-12/index.html	(from https://segunadeyomoye.com/shedvian/)
23:42:22	28042/28042	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:42:17%20GMT	https://segunadeyomoye.com/shedvian/gallery/shedvian-11/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/gallery/shedvian-11/index.html	(from https://segunadeyomoye.com/shedvian/)
23:42:25	396612/396612	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2021:14:23%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T221112.504.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T221112.504.png	(from https://segunadeyomoye.com/shedvian/)
23:42:29	676419/676419	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2021:01:12%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T215333.154.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T215333.154.png	(from https://segunadeyomoye.com/shedvian/)
23:42:36	28027/28027	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:42:33%20GMT	https://segunadeyomoye.com/shedvian/gallery/shedvian-10/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/gallery/shedvian-10/index.html	(from https://segunadeyomoye.com/shedvian/)
23:42:43	28028/28028	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:42:39%20GMT	https://segunadeyomoye.com/shedvian/gallery/shedvian-9/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/gallery/shedvian-9/index.html	(from https://segunadeyomoye.com/shedvian/)
23:42:45	722415/722415	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2021:01:19%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T215404.411.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T215404.411.png	(from https://segunadeyomoye.com/shedvian/)
23:42:49	707315/707315	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2021:01:24%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T215435.060.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T215435.060.png	(from https://segunadeyomoye.com/shedvian/)
23:42:54	682680/682680	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2021:01:26%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T215502.039.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T215502.039.png	(from https://segunadeyomoye.com/shedvian/)
23:42:54	28413/28413	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:42:51%20GMT	https://segunadeyomoye.com/shedvian/gallery/shedvian-8/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/gallery/shedvian-8/index.html	(from https://segunadeyomoye.com/shedvian/)
23:42:59	59759/59759	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:42:54%20GMT	https://segunadeyomoye.com/shedvian/page/2/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/page/2/index.html	(from https://segunadeyomoye.com/shedvian/)
23:43:02	3009/3009	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:08%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/style.css?ver=5.5.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/style5697.css	(from https://segunadeyomoye.com/shedvian/)
23:43:03	9567/9567	---M--	200	added ('OK')	application/javascript	date:Sat,%2031%20Oct%202020%2012:29:20%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/js/jquery.blockUI.min.js?ver=2.0.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/js/jquery.blockUI.min001e.js	(from https://segunadeyomoye.com/shedvian/)
23:43:03	57545/57545	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:42:58%20GMT	https://segunadeyomoye.com/shedvian/page/3/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/page/3/index.html	(from https://segunadeyomoye.com/shedvian/)
23:43:06	1814/1814	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:39:35%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/js/rsvp.min.js?ver=5.0.2	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/js/rsvp.mince52.js	(from https://segunadeyomoye.com/shedvian/)
23:43:07	974/974	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:39:38%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/js/ticket-details.min.js?ver=5.0.2	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/js/ticket-details.mince52.js	(from https://segunadeyomoye.com/shedvian/)
23:43:08	83622/83622	---M--	200	added ('OK')	application/javascript	date:Sat,%2031%20Oct%202020%2012:29:20%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/js/jquery.ui.min.js?ver=2.0.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/js/jquery.ui.min001e.js	(from https://segunadeyomoye.com/shedvian/)
23:43:11	50997/50997	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/bootstrap.min.js?ver=4.1.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/bootstrap.mina352.js	(from https://segunadeyomoye.com/shedvian/)
23:43:12	34861/34861	---M--	200	added ('OK')	application/javascript	date:Sat,%2031%20Oct%202020%2012:29:20%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/js/paystack-forms-public.js?ver=2.0.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/js/paystack-forms-public001e.js	(from https://segunadeyomoye.com/shedvian/)
23:43:13	11447/11447	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.meanmenu.js?ver=1.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.meanmenuad05.js	(from https://segunadeyomoye.com/shedvian/)
23:43:13	5105/5105	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/placeholders.min.js?ver=4.0.1	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/placeholders.minf39e.js	(from https://segunadeyomoye.com/shedvian/)
23:43:13	2429/2429	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/html5shiv.min.js?ver=3.7.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/html5shiv.min3088.js	(from https://segunadeyomoye.com/shedvian/)
23:43:14	13698/13698	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery-countdown.min.js?ver=1.6.2	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery-countdown.min1f22.js	(from https://segunadeyomoye.com/shedvian/)
23:43:14	4853/4853	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.sticky.min.js?ver=1.0.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.sticky.min4b68.js	(from https://segunadeyomoye.com/shedvian/)
23:43:14	4760/4760	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/soundcloud.api.min.js?ver=1.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/soundcloud.api.minad05.js	(from https://segunadeyomoye.com/shedvian/)
23:43:16	9980/9980	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jarallax.min.js?ver=1.7.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jarallax.min3e0d.js	(from https://segunadeyomoye.com/shedvian/)
23:43:16	4381/4381	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/respond.min.js?ver=1.4.2	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/respond.min1159.js	(from https://segunadeyomoye.com/shedvian/)
23:43:16	13634/13634	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/packery-mode.pkgd.min.js?ver=2.0.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/packery-mode.pkgd.min001e.js	(from https://segunadeyomoye.com/shedvian/)
23:43:17	3535/3535	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/hoverdir.min.js?ver=1.1.2	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/hoverdir.mincfa9.js	(from https://segunadeyomoye.com/shedvian/)
23:43:17	20221/20221	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.magnific-popup.min.js?ver=1.1.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.magnific-popup.minf488.js	(from https://segunadeyomoye.com/shedvian/)
23:43:18	34699/34699	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/isotope.min.js?ver=3.0.1	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/isotope.min41fe.js	(from https://segunadeyomoye.com/shedvian/)
23:43:19	2939/2939	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.nice-select.min.js?ver=1.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.nice-select.min5152.js	(from https://segunadeyomoye.com/shedvian/)
23:43:19	43245/43245	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/owl.carousel.min.js?ver=2.3.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/owl.carousel.mina1ec.js	(from https://segunadeyomoye.com/shedvian/)
23:43:19	3381/3381	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.matchHeight-min.js?ver=0.7.2	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.matchHeight-min230a.js	(from https://segunadeyomoye.com/shedvian/)
23:43:19	9036/9036	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/waypoints.min.js?ver=4.0.1	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/waypoints.minf39e.js	(from https://segunadeyomoye.com/shedvian/)
23:43:20	2614/2614	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/zoom.min.js?ver=1.7.20	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/zoom.min727b.js	(from https://segunadeyomoye.com/shedvian/)
23:43:20	7375/7375	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.responsiveTabs.min.js?ver=1.4.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.responsiveTabs.min2fca.js	(from https://segunadeyomoye.com/shedvian/)
23:43:21	9157/9157	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/rateyo.min.js?ver=2.3.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/rateyo.minb6db.js	(from https://segunadeyomoye.com/shedvian/)
23:43:22	5024/5024	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/lazyload.min.js?ver=1.7.10	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/lazyload.mina71a.js	(from https://segunadeyomoye.com/shedvian/)
23:43:23	7164/7164	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/tilt.min.js?ver=1.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/tilt.minad05.js	(from https://segunadeyomoye.com/shedvian/)
23:43:23	114943/114943	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/image-animate.min.js?ver=1.20.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/image-animate.mined48.js	(from https://segunadeyomoye.com/shedvian/)
23:43:24	21868/21868	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/scripts.js?ver=1.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/scriptsad05.js	(from https://segunadeyomoye.com/shedvian/)
23:43:24	21601/21601	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.validate.min.js?ver=1.9.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.validate.min8162.js	(from https://segunadeyomoye.com/shedvian/)
23:43:25	17776/17776	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:38:53%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/ceremony-core/assets/main.js	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/ceremony-core/assets/main.js	(from https://segunadeyomoye.com/shedvian/)
23:43:25	1078/1078	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.counterup.min.js?ver=1.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/jquery.counterup.min5152.js	(from https://segunadeyomoye.com/shedvian/)
23:43:26	64122/64122	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:19:04%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.0.12	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/js/frontend-modules.mine9bd.js	(from https://segunadeyomoye.com/shedvian/)
23:43:27	10863/10863	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:19:09%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from https://segunadeyomoye.com/shedvian/)
23:43:27	1119/1119	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/loaders.min.js?ver=1.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/loaders.minad05.js	(from https://segunadeyomoye.com/shedvian/)
23:43:27	12198/12198	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:19:10%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://segunadeyomoye.com/shedvian/)
23:43:27	6482/6482	---M--	200	added ('OK')	application/javascript	date:Sun,%2006%20Oct%202019%2002:31:04%20GMT	https://segunadeyomoye.com/shedvian/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-includes/js/jquery/ui/position.mine899.js	(from https://segunadeyomoye.com/shedvian/)
23:43:28	2578/2578	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:19:10%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.0.12	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/share-link/share-link.mine9bd.js	(from https://segunadeyomoye.com/shedvian/)
23:43:29	14234/14234	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:38:53%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/ceremony-core/elementor/assets/js/ceremony-elementor.js?ver=5.5.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/ceremony-core/elementor/assets/js/ceremony-elementor5697.js	(from https://segunadeyomoye.com/shedvian/)
23:43:29	120198/120198	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:19:02%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.0.12	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/js/frontend.mine9bd.js	(from https://segunadeyomoye.com/shedvian/)
23:43:30	1434/1434	---M--	200	added ('OK')	application/javascript	date:Sat,%2026%20Oct%202019%2004:47:08%20GMT	https://segunadeyomoye.com/shedvian/wp-includes/js/wp-embed.min.js?ver=5.5.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-includes/js/wp-embed.min5697.js	(from https://segunadeyomoye.com/shedvian/)
23:43:30	139153/139153	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:19:09%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://segunadeyomoye.com/shedvian/)
23:43:30	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2021:41:04%20GMT	https://segunadeyomoye.com/shedvian/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-includes/fonts/dashicons7d4b.eot	(from https://segunadeyomoye.com/shedvian/wp-includes/css/dashicons.min.css?ver=5.5.3)
23:43:30	56392/56392	---M--	200	added ('OK')	font/ttf	date:Fri,%2017%20Jul%202020%2021:41:04%20GMT	https://segunadeyomoye.com/shedvian/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-includes/fonts/dashicons7d4b.ttf	(from https://segunadeyomoye.com/shedvian/wp-includes/css/dashicons.min.css?ver=5.5.3)
23:43:31	65452/65452	---M--	200	added ('OK')	font/woff	date:Sat,%2031%20Oct%202020%2012:29:20%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/fonts/fontawesome-webfont-v=4.2.0.woff	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/fonts/fontawesome-webfont-v=4.2.0.woff	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/css/font-awesome.min.css?ver=2.0.0)
23:43:32	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2031%20Oct%202020%2012:29:18%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/fonts/fontawesome-webfont-.eot	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/fonts/fontawesome-webfont-.eot	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/css/font-awesome.min.css?ver=2.0.0)
23:43:33	112160/112160	---M--	200	added ('OK')	font/ttf	date:Sat,%2031%20Oct%202020%2012:29:18%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/fonts/fontawesome-webfont-v=4.2.0.ttf	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/fonts/fontawesome-webfont-v=4.2.0.ttf	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/css/font-awesome.min.css?ver=2.0.0)
23:43:34	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2031%20Oct%202020%2012:29:20%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/fonts/fontawesome-webfont-v=4.2.0.eot	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/fonts/fontawesome-webfont-v=4.2.0.eot	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/css/font-awesome.min.css?ver=2.0.0)
23:43:35	287007/287007	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2031%20Oct%202020%2012:29:20%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/fonts/fontawesome-webfont-v=4.2.0.svg	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/fonts/fontawesome-webfont-v=4.2.0.svg	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/public/css/font-awesome.min.css?ver=2.0.0)
23:43:36	1170/1170	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2013:39:38%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/images/select.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/images/select.png	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/css/tickets.min.css?ver=5.0.2)
23:43:38	1357/1357	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2013:39:48%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/recent-tweets-widget/assets/tweet.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/recent-tweets-widget/assets/tweet.png	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/recent-tweets-widget/tp_twitter_plugin.css?ver=1.0)
